Strip club visit hurts Australian party leader,2007 aug 19
Rudd sets date for Iraq pull-out,2007 dec 01
Australia's ballot goes to the wire,2007 nov 18
Pushed before he can jump,2007 nov 23
Profile: Kevin Rudd,2007 nov 24
Howard's end,2007 nov 26
How Julia Gillard survived the tough ride to the top Down Under,2007 nov 27
Rudd talks climate change with Gore,2007 nov 27
